"Message",Normal,"          P/Invoke 'RhpRecordDebuggeeInitiatedHandle' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpRecordDebuggeeInitiatedHandle'."
"Message",Normal,"          P/Invoke 'RhpVerifyDebuggerCleanup' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpVerifyDebuggerCleanup'."
"Message",Normal,"          P/Invoke 'RhpGetCurrentThread' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetCurrentThread'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhFlushProcessWriteBuffers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhFlushProcessWriteBuffers'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke 'RhCallDescrWorker' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCallDescrWorker'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'memset' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memset'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'WindowsCreateStringReference' resolved to 'WindowsCreateStringReference!api-ms-win-core-winrt-string-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'GetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetLastError' resolved to 'SetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' resolved to 'CoCreateInstance!api-ms-win-core-com-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to 'SysFreeString!OleAut32' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 251 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\csc\csc.exe /noconfig @""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Folder Prettifier.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 251 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 166 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 168 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 181 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 195 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 195 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 211 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 247 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 46 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 46 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 46 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 47 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 48 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 49 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 52 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 52 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 53 MB."
"Message",Normal,"Running 'GetType' transform, heap at 53 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 53 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 54 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 54 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 58 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 58 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 65 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 66 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 73 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 73 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 73 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 73 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 82 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 82 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 82 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 83 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 83 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 83 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 83 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 83 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 83 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 85 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 131 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  6221 |        -29 | Analysis"
"Message",Normal,"  2083 |          0 | GenerateCodeAndCompile"
"Message",Normal,"  1359 |         94 | Mcg"
"Message",Normal,"   966 |         28 | WriteAssemblies"
"Message",Normal,"   526 |        -85 | ReducedCopyInitialize"
"Message",Normal,"   518 |         46 | Reducer"
"Message",Normal,"   340 |         36 | ReducedCopyComplete"
"Message",Normal,"   172 |         15 | DumpNativeResources"
"Message",Normal,"   116 |         16 | ReducedCopyMethodBodies"
"Message",Normal,"   113 |         13 | ReducedCopyPopulateTypes"
"Message",Normal,"   110 |       -201 | ReducedCopyCleanup"
"Message",Normal,"   105 |         14 | ReducedCopyLateMetadata"
"Message",Normal,"    97 |          0 | ResourceExtractor"
"Message",Normal,"    95 |          9 | CreateMetadata"
"Message",Normal,"    51 |          3 | McgTypeOf"
"Message",Normal,"    50 |          7 | LazyGenerics"
"Message",Normal,"    47 |          1 | McgRedirect"
"Message",Normal,"    41 |          7 | StaticInitData"
"Message",Normal,"    32 |          4 | TypeofTypeHandle"
"Message",Normal,"    25 |          1 | McgRedirect"
"Message",Normal,"    19 |          0 | SaveRVAStatics"
"Message",Normal,"    13 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     9 |          0 | GetType"
"Message",Normal,"     8 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     6 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     6 |          1 | McgFixups"
"Message",Normal,"     5 |          1 | McgAccessor"
"Message",Normal,"     5 |          0 | ScrubOpenCalls"
"Message",Normal,"     4 |          1 | Delegate"
"Message",Normal,"     3 |          0 | ReflectionIntrinsics"
"Message",Normal,"     3 |          1 | ReflectionInvoke"
"Message",Normal,"     2 |          0 | Attribute"
"Message",Normal,"     2 |          1 | ValueType"
"Message",Normal,"     2 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x64\ilc\Tools\nutc_driver.exe @""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.28605.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1617 methods."
"Message",Low,"Scanning 3215 methods."
"Message",Low,"Scanning 1445 methods."
"Message",Low,"Scanning 386 methods."
"Message",Low,"Scanning 334 methods."
"Message",Low,"Scanning 564 methods."
"Message",Low,"Scanning 768 methods."
"Message",Low,"Scanning 781 methods."
"Message",Low,"Scanning 585 methods."
"Message",Low,"Scanning 486 methods."
"Message",Low,"Scanning 225 methods."
"Message",Low,"Scanning 130 methods."
"Message",Low,"Scanning 73 methods."
"Message",Low,"Scanning 31 methods."
"Message",Low,"Scanning 40 methods."
"Message",Low,"Scanning 41 methods."
"Message",Low,"Scanning 13 methods."
"Message",Low,"Scanning 28 methods."
"Message",Low,"Scanning 14 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 10784 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 19 methods."
"Message",Low,"Compiling 1 methods."
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   5265"
"Message",Low,"Metadata blob size:          179371"
"Message",Low,"Method RVA - token map size: 42120"
"Message",Low,"Total native size:           221491"
"Message",Low,"Successfully generated 'A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.mdilexe'"
"Message",Low,"Successfully generated 'A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x64\ilc\Tools\nutc_driver.exe @""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |    11234 |    11234 |    11218 |    11234 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       11234 ms"
"Message",Normal,"System time per command: 11234 ms"
"Message",Normal,"Total duration:          11218 ms"
"Message",Normal,"Total lifetime:          11234 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       32 |       94 |       94 |       62 |       94 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       94 ms"
"Message",Normal,"System time per command: 94 ms"
"Message",Normal,"Total duration:          62 ms"
"Message",Normal,"Total lifetime:          94 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0.7"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\ILTransformed\Folder Prettifier.res' at offset 0."
"Message",Normal," Added 'A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1448."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x64\ilc\Tools\rhbind.exe @""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\rhbindargs.Folder Prettifier.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.mdilexe"
"Message",Low,"MDILPDB: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.mdilpdb"
"Message",Low,"IL: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\MDIL\Folder Prettifier.ilexe"
"Message",Low,"NI: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Native\Folder Prettifier.dll"
"Message",Low,"SHIM: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Native\Folder Prettifier.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Native\Folder Prettifier.pdb"
"Message",Low,"Produced A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\Native\Folder Prettifier.dll in 0.774 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x64\ilc\Tools\rhbind.exe @""A:\UWP\Folder Prettifier\Folder Prettifier\obj\x64\Release\ilc\intermediate\rhbindargs.Folder Prettifier.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      797 |      797 |      797 |      797 | [0] rhbind Folder Prettifier"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       797 ms"
"Message",Normal,"System time per command: 797 ms"
"Message",Normal,"Total duration:          797 ms"
"Message",Normal,"Total lifetime:          797 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
